2024-10-02 00:15:51,860 INFO    StreamThr :10664 [internal.py:wandb_internal():86] W&B internal server running at pid: 10664, started at: 2024-10-02 00:15:51.859922
2024-10-02 00:16:02,290 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: python_packages
2024-10-02 00:16:02,292 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: stop_status
2024-10-02 00:16:02,447 DEBUG   SenderThread:10664 [sender.py:send():382] send: telemetry
2024-10-02 00:16:02,527 INFO    Thread-13 :10664 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/conda-environment.yaml
2024-10-02 00:16:02,527 INFO    Thread-13 :10664 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/requirements.txt
2024-10-02 00:16:02,527 INFO    Thread-13 :10664 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/wandb-metadata.json
2024-10-02 00:16:02,527 INFO    Thread-13 :10664 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/output.log
2024-10-02 00:16:02,797 INFO    wandb-upload_0:10664 [upload_job.py:push():131] Uploaded file /var/folders/_y/0xw7_0ss0s3f4kfhj9xl96zw0000gn/T/tmpynjla95nwandb/avm4304q-wandb-metadata.json
2024-10-02 00:16:03,189 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: status_report
2024-10-02 00:16:03,189 DEBUG   SenderThread:10664 [sender.py:send():382] send: telemetry
2024-10-02 00:16:03,190 DEBUG   SenderThread:10664 [sender.py:send():382] send: exit
2024-10-02 00:16:03,190 INFO    SenderThread:10664 [sender.py:send_exit():589] handling exit code: 1
2024-10-02 00:16:03,190 INFO    SenderThread:10664 [sender.py:send_exit():591] handling runtime: 10
2024-10-02 00:16:03,190 INFO    SenderThread:10664 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-10-02 00:16:03,191 INFO    SenderThread:10664 [sender.py:send_exit():597] send defer
2024-10-02 00:16:03,191 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:03,191 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 0
2024-10-02 00:16:03,191 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:03,191 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 0
2024-10-02 00:16:03,191 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 1
2024-10-02 00:16:03,191 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:03,191 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 1
2024-10-02 00:16:03,192 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:03,192 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 1
2024-10-02 00:16:03,192 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 2
2024-10-02 00:16:03,192 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:03,192 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 2
2024-10-02 00:16:03,192 INFO    HandlerThread:10664 [system_monitor.py:finish():203] Stopping system monitor
2024-10-02 00:16:03,192 DEBUG   SystemMonitor:10664 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-10-02 00:16:03,192 DEBUG   SystemMonitor:10664 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-10-02 00:16:03,192 DEBUG   SystemMonitor:10664 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-10-02 00:16:03,193 INFO    HandlerThread:10664 [interfaces.py:finish():202] Joined cpu monitor
2024-10-02 00:16:03,193 INFO    HandlerThread:10664 [interfaces.py:finish():202] Joined disk monitor
2024-10-02 00:16:03,530 INFO    Thread-13 :10664 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/wandb-summary.json
2024-10-02 00:16:03,612 INFO    HandlerThread:10664 [interfaces.py:finish():202] Joined gpuapple monitor
2024-10-02 00:16:03,612 INFO    HandlerThread:10664 [interfaces.py:finish():202] Joined memory monitor
2024-10-02 00:16:03,612 INFO    HandlerThread:10664 [interfaces.py:finish():202] Joined network monitor
2024-10-02 00:16:03,613 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:03,613 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 2
2024-10-02 00:16:03,613 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 3
2024-10-02 00:16:03,613 DEBUG   SenderThread:10664 [sender.py:send():382] send: telemetry
2024-10-02 00:16:03,613 DEBUG   SenderThread:10664 [sender.py:send():382] send: stats
2024-10-02 00:16:03,613 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:03,613 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 3
2024-10-02 00:16:03,613 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:03,613 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 3
2024-10-02 00:16:03,613 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 4
2024-10-02 00:16:03,613 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:03,613 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 4
2024-10-02 00:16:03,614 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:03,614 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 4
2024-10-02 00:16:03,614 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 5
2024-10-02 00:16:03,614 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:03,614 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 5
2024-10-02 00:16:03,614 DEBUG   SenderThread:10664 [sender.py:send():382] send: summary
2024-10-02 00:16:03,614 INFO    SenderThread:10664 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-10-02 00:16:03,614 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:03,615 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 5
2024-10-02 00:16:03,615 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 6
2024-10-02 00:16:03,615 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:03,615 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 6
2024-10-02 00:16:03,615 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:03,615 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 6
2024-10-02 00:16:03,617 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: status_report
2024-10-02 00:16:03,748 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 7
2024-10-02 00:16:03,748 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:03,748 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 7
2024-10-02 00:16:03,748 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:03,748 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 7
2024-10-02 00:16:04,192 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: poll_exit
2024-10-02 00:16:04,536 INFO    Thread-13 :10664 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/output.log
2024-10-02 00:16:04,536 INFO    Thread-13 :10664 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/wandb-summary.json
2024-10-02 00:16:04,536 INFO    Thread-13 :10664 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/config.yaml
2024-10-02 00:16:05,195 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 8
2024-10-02 00:16:05,195 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: poll_exit
2024-10-02 00:16:05,195 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:05,196 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 8
2024-10-02 00:16:05,196 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:05,196 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 8
2024-10-02 00:16:05,196 INFO    SenderThread:10664 [job_builder.py:build():296] Attempting to build job artifact
2024-10-02 00:16:05,197 INFO    SenderThread:10664 [job_builder.py:_get_source_type():426] is repo sourced job
2024-10-02 00:16:05,197 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: poll_exit
2024-10-02 00:16:05,230 INFO    SenderThread:10664 [job_builder.py:build():402] adding wandb-job metadata file
2024-10-02 00:16:05,233 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 9
2024-10-02 00:16:05,233 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: poll_exit
2024-10-02 00:16:05,233 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:05,234 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 9
2024-10-02 00:16:05,234 DEBUG   SenderThread:10664 [sender.py:send():382] send: artifact
2024-10-02 00:16:05,541 INFO    Thread-13 :10664 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/output.log
2024-10-02 00:16:06,202 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: poll_exit
2024-10-02 00:16:06,483 INFO    wandb-upload_1:10664 [upload_job.py:push():86] Skipped uploading /Users/yunbo/Library/Application Support/wandb/artifacts/staging/tmpu0gmt8n5
2024-10-02 00:16:06,700 INFO    wandb-upload_0:10664 [upload_job.py:push():89] Uploaded file /Users/yunbo/Library/Application Support/wandb/artifacts/staging/tmpnau8at08
2024-10-02 00:16:07,727 INFO    SenderThread:10664 [sender.py:send_artifact():1494] sent artifact job-https___github.com_Yunbo-max_PFL_Optimiozation.git_Local_learning_Transformer_local.py - {'id': 'QXJ0aWZhY3Q6MTI1NjgyNzg1MA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NzM2OTQ3OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTI1NjgxMjMzNQ==', 'versionIndex': 1}}}
2024-10-02 00:16:07,727 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:07,727 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 9
2024-10-02 00:16:07,727 INFO    SenderThread:10664 [dir_watcher.py:finish():358] shutting down directory watcher
2024-10-02 00:16:08,556 INFO    SenderThread:10664 [dir_watcher.py:finish():388] scan: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files
2024-10-02 00:16:08,556 INFO    SenderThread:10664 [dir_watcher.py:finish():402] scan save: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/requirements.txt requirements.txt
2024-10-02 00:16:08,556 INFO    SenderThread:10664 [dir_watcher.py:finish():402] scan save: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/output.log output.log
2024-10-02 00:16:08,556 INFO    SenderThread:10664 [dir_watcher.py:finish():402] scan save: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/config.yaml config.yaml
2024-10-02 00:16:08,557 INFO    SenderThread:10664 [dir_watcher.py:finish():402] scan save: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/wandb-summary.json wandb-summary.json
2024-10-02 00:16:08,558 INFO    SenderThread:10664 [dir_watcher.py:finish():402] scan save: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/conda-environment.yaml conda-environment.yaml
2024-10-02 00:16:08,560 INFO    SenderThread:10664 [dir_watcher.py:finish():402] scan save: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/wandb-metadata.json wandb-metadata.json
2024-10-02 00:16:08,561 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 10
2024-10-02 00:16:08,562 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: poll_exit
2024-10-02 00:16:08,563 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:08,563 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 10
2024-10-02 00:16:08,564 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:08,564 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 10
2024-10-02 00:16:08,564 INFO    SenderThread:10664 [file_pusher.py:finish():175] shutting down file pusher
2024-10-02 00:16:08,919 INFO    wandb-upload_1:10664 [upload_job.py:push():131] Uploaded file /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/requirements.txt
2024-10-02 00:16:08,945 INFO    wandb-upload_0:10664 [upload_job.py:push():131] Uploaded file /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/config.yaml
2024-10-02 00:16:08,957 INFO    wandb-upload_3:10664 [upload_job.py:push():131] Uploaded file /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/wandb-summary.json
2024-10-02 00:16:08,961 INFO    wandb-upload_2:10664 [upload_job.py:push():131] Uploaded file /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/output.log
2024-10-02 00:16:09,013 INFO    wandb-upload_4:10664 [upload_job.py:push():131] Uploaded file /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/files/conda-environment.yaml
2024-10-02 00:16:09,218 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: poll_exit
2024-10-02 00:16:09,218 INFO    Thread-12 :10664 [sender.py:transition_state():617] send defer: 11
2024-10-02 00:16:09,219 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: poll_exit
2024-10-02 00:16:09,219 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:09,219 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 11
2024-10-02 00:16:09,219 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:09,219 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 11
2024-10-02 00:16:09,219 INFO    SenderThread:10664 [file_pusher.py:join():181] waiting for file pusher
2024-10-02 00:16:09,219 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 12
2024-10-02 00:16:09,219 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:09,220 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 12
2024-10-02 00:16:09,220 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:09,220 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 12
2024-10-02 00:16:09,220 INFO    SenderThread:10664 [file_stream.py:finish():595] file stream finish called
2024-10-02 00:16:09,345 INFO    SenderThread:10664 [file_stream.py:finish():599] file stream finish is done
2024-10-02 00:16:09,345 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 13
2024-10-02 00:16:09,346 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:09,346 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 13
2024-10-02 00:16:09,346 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:09,346 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 13
2024-10-02 00:16:09,346 INFO    SenderThread:10664 [sender.py:transition_state():617] send defer: 14
2024-10-02 00:16:09,346 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: defer
2024-10-02 00:16:09,346 INFO    HandlerThread:10664 [handler.py:handle_request_defer():172] handle defer: 14
2024-10-02 00:16:09,346 DEBUG   SenderThread:10664 [sender.py:send():382] send: final
2024-10-02 00:16:09,346 DEBUG   SenderThread:10664 [sender.py:send():382] send: footer
2024-10-02 00:16:09,346 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: defer
2024-10-02 00:16:09,346 INFO    SenderThread:10664 [sender.py:send_request_defer():613] handle sender defer: 14
2024-10-02 00:16:09,347 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: poll_exit
2024-10-02 00:16:09,347 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: poll_exit
2024-10-02 00:16:09,348 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: internal_messages
2024-10-02 00:16:09,349 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: server_info
2024-10-02 00:16:09,349 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: get_summary
2024-10-02 00:16:09,349 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: sampled_history
2024-10-02 00:16:09,349 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: job_info
2024-10-02 00:16:09,349 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: server_info
2024-10-02 00:16:09,464 DEBUG   SenderThread:10664 [sender.py:send_request():409] send_request: job_info
2024-10-02 00:16:09,465 DEBUG   HandlerThread:10664 [handler.py:handle_request():146] handle_request: shutdown
2024-10-02 00:16:09,465 INFO    HandlerThread:10664 [handler.py:finish():869] shutting down handler
2024-10-02 00:16:10,355 INFO    WriterThread:10664 [datastore.py:close():296] close: /Users/yunbo/Documents/GitHub/PFL_Optimiozation/wandb/run-20241002_001551-hqvveqwu/run-hqvveqwu.wandb
2024-10-02 00:16:10,466 INFO    SenderThread:10664 [sender.py:finish():1572] shutting down sender
2024-10-02 00:16:10,466 INFO    SenderThread:10664 [file_pusher.py:finish():175] shutting down file pusher
2024-10-02 00:16:10,466 INFO    SenderThread:10664 [file_pusher.py:join():181] waiting for file pusher
